,Carcinoma_AGSCC_2_10_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_11_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_12_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_13_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_14_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_15_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_16_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_17_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_18_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_19_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_1_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_20_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_21_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_22_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_23_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_24_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_25_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_26_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_27_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_28_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_29_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_2_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_30_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_31_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_32_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_33_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_34_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_35_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_36_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_37_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_38_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_39_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_3_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_40_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_4_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_5_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_6_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_7_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_8_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_9_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_14_1_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_14_2_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_14_3_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_14_4_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_14_5_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_15_1_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_15_2_linfoides_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_1_linfoides_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_2_linfoides_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_3_linfoides_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_4_linfoides_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_1_linfoides_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_2_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_1_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_2_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_3_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_4_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_5_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_6_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_7_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_8_linfoides_no_tumorales.csv,Dysplasia_FAAGSCC_13_1_linfoides_no_tumorales.csv,Dysplasia_FAAGSCC_13_2_linfoides_no_tumorales.csv,Dysplasia_FAAGSCC_13_3_linfoides_no_tumorales.csv,Dysplasia_FAAGSCC_13_4_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_10_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_1_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_2_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_3_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_4_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_5_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_6_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_7_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_8_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_9_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_1_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4_linfoides_no_tumorales.csv
Carcinoma_AGSCC_2_10_linfoides_no_tumorales.csv,0.0,332.4161050437922,184.69781861525627,134.6422764802429,134.2059929179882,195.7516429656153,170.81945289554403,76.80700578490386,82.99727029608039,102.36595373343029,76.454202605259,120.20151964063399,74.508018478268,98.55905379852392,128.3045646782411,113.25199808002873,73.08197848819023,70.79232187932867,69.00448713783113,64.99781764058781,79.16819025705051,77.12000270971345,126.19879575803094,107.19424997940558,64.99781764058781,92.89440508951063,78.53943181231247,68.04243926489033,65.77629132737104,65.63979519891555,84.4996855387938,167.42249918534975,143.76594091492004,65.29900836648679,82.20501181692896,162.6420333072332,120.06433209835211,186.19508887564433,100.72624611141393,81.2678508779221,161.99017848062294,230.79027339070126,1023.8834830324337,63.11335372270139,417.45731980294147,635.563869156814,381.95509886458814,165.0817345036466,172.643992513513,738.8773042144501,1035.1788477549258,547.104646985415,686.4806353790867,439.6963576157872,1131.5053237440884,992.3951990701419,964.2757315126007,826.4058994163181,1442.4581272929286,666.6788246044937,1495.302110405839,116.55618907665965,195.34592685009042,148.66841851586736,136.13904901845294,1938.2935511955666,1411.42586281875,3304.868879314262,3041.0762280575223,2517.6265139226393,2003.2743195052776,1858.2401040018867,2175.5867502482424,2138.775154772386,2669.2915760272945,3220.065715881142,1800.6436340047057,1220.5892402986128,1621.8621957555702,2431.9563410825863,3371.8385227507165,2164.0903263899354,2895.046075176464,4121.205988497079,3722.337107711773,2540.204836635687,5480.391342899629,3277.6920569613376,3952.95852421829,3611.328252722513,3769.6410625197136,3266.314248873026,2451.5372791845066,4251.9449328618275,3770.533742821612,2327.2958228458747,984.576211514884,1023.4944644889075,1493.350469124127
Carcinoma_AGSCC_2_11_linfoides_no_tumorales.csv,332.4161050437922,0.0,316.30570472518946,358.7046544144591,393.29864984468816,453.3961934770755,442.0621488751268,375.7848214946298,387.0520537685386,394.4126869701719,380.66294734676967,420.1382695961463,378.61372270972686,335.9859173939663,425.23615139723404,417.3067815524869,374.0233037969782,324.61433509008623,374.4931070395405,369.05260111304597,349.35701224119373,377.3948989098641,428.47353243746136,415.98564137444885,369.05260111304597,397.0798887602256,336.2159221836321,370.3972759614834,369.2284042841982,368.59290706506124,361.22033285661473,472.4347430232531,434.26662083653616,369.35379183894497,386.25979528938706,463.2261340766752,373.0944616383889,314.6256379747252,339.34424179828204,379.98563775677735,419.09757304531826,480.53679085540784,1200.2537819967854,319.9103291757772,603.1035367575574,751.7217267484111,562.5249851459844,345.3001899039753,423.9697309471974,995.9450366927397,978.5186572899978,773.4296788969189,903.6154487254155,593.9167801084367,1338.8590621022172,1210.8301215396448,1105.0894284925976,1019.98608985177,1602.4751959513603,939.1287627390091,1744.4004081744965,406.9434056049795,482.7788701090775,423.8127057524496,424.7320184185596,2233.77927734569,1706.5691009109514,3530.6692928639413,3246.232802581899,2783.11609334183,2240.732539357629,2108.087300634656,2471.5368603230586,2373.5010657413327,2904.884535303923,3477.706371554096,2096.2315245386358,1517.4810927440744,1917.0353555814609,2648.1700180800526,3595.680433272552,2455.4754355336927,3116.6490888513727,4340.610280310996,3890.0703684596992,2757.9910456393045,5374.37556303776,3486.822062657304,3712.14974248138,3558.424163202705,3707.3802591374406,3361.2473281652974,2293.9981226463724,4262.831030970146,3879.1696528125494,2547.7821767332275,1279.6529531151657,1290.8634287377697,1789.2650332442367
Carcinoma_AGSCC_2_12_linfoides_no_tumorales.csv,184.69781861525627,316.30570472518946,0.0,221.125319297146,218.63589799751048,249.20748315133784,241.73369630160164,149.10734580558008,152.51823123499378,173.1643711265966,147.90263572071913,186.6896393962848,143.495611944004,213.9482725868844,198.5595091289145,184.16624148608636,141.58924261147808,203.1246859572466,141.35256697314,135.91206104664545,178.3482436371285,143.97146231131524,146.38357624765408,182.84510130804836,135.91206104664545,164.8802025732505,172.05452492391117,138.43560467278928,136.69053473342868,136.5540386049732,153.74785717805685,239.2942029568526,214.84020816832884,136.21325177254442,153.1192552229866,233.55627671329086,243.61682506780198,83.36109331388145,132.41104537347798,151.30475200108947,286.0903704688527,322.444259028537,1092.8005755900779,210.60226193828487,503.62832319837224,730.8164187200193,468.8849736352473,118.06980240268297,259.96944963644603,747.8501943532035,1077.0663190198218,682.0200286291272,710.6396394106264,478.1005656639604,1204.0124620407119,1067.8522099234094,1033.7144429696402,811.3083712008624,1513.6048963285182,790.9718155059129,1564.104385868785,183.27583778150773,262.4458979313127,148.1618851307216,206.99157260013865,2011.6768489369674,1484.0623418841426,3367.9873574945445,3109.458494442625,2591.068170660782,2068.604020611143,1930.7525047123652,2248.8513104726735,2209.627147207222,2734.1301910566594,3290.6864922716886,1873.9863499405697,1293.7436230229687,1695.0595058865313,2497.215644316141,3435.86315765182,2237.3463057818876,2961.7444527073044,4183.857841461514,3789.245996725934,2613.606071743256,5525.328273332425,3342.0701537015966,3893.2289599469414,3662.573245344961,3817.6436430385493,3308.735392211987,2518.987109023004,4292.437575529571,3834.4663182420245,2392.7190131106217,1056.840476093637,1096.9053809671798,1566.6242147058613
Carcinoma_AGSCC_2_13_linfoides_no_tumorales.csv,134.6422764802429,358.7046544144591,221.125319297146,0.0,181.4011080747474,221.30065744666052,209.6244541097357,117.54421071217735,114.45971175041996,136.94591511147019,112.65765964923158,152.4856872714945,106.79185416939166,132.54359616171448,165.49233965598688,152.60310639268363,112.43308680084513,152.7479508389757,109.78943187973726,104.34892595324271,144.77507465291805,112.80962216061778,165.88275318604138,151.2819662146456,104.34892595324271,131.85523309452444,197.38996929051302,105.85473919200355,105.12739964002593,104.99090351157045,119.99571599497995,207.73106786344985,182.53424945346137,104.65011667914168,121.55612012958386,201.99314161988812,146.5932131091542,262.4302383409276,188.61176074073487,121.82179374789933,280.0734392554507,244.07486852464905,1056.1429641373375,124.30422021439293,443.57064766594715,669.2101737330747,423.1385000921622,245.5519236695813,191.5738792162806,771.1106448477038,995.0197312176264,583.6675805214429,718.7101438130495,550.214343589026,1161.3701232398528,1026.9154883104395,982.4746976617943,852.0471981605896,1456.48659182538,771.8351763006726,1530.6122927282397,150.74739217859252,228.1690426910441,188.01952682852226,173.1494694563856,1975.1424078644611,1448.6210975693916,3332.032628486574,3072.819738085735,2551.9355791586254,2039.4432767695337,1894.6740762030677,2212.22840953437,2174.047270393909,2701.6340231984036,3252.1036529848375,1837.379698438637,1257.390221066586,1658.4004457504263,2459.6392042097305,3397.6983804243528,2196.1515582260367,2923.136151118831,4147.526863053491,3755.659211269888,2573.6483220169553,5420.050558470662,3304.6072262887637,3925.403991045429,3581.6610763770186,3751.574542577458,3289.0180866716723,2449.002842994432,4304.028738025339,3799.230857991964,2357.266409068105,1021.4767390264984,1054.6559647053755,1530.3225709986887
Carcinoma_AGSCC_2_14_linfoides_no_tumorales.csv,134.2059929179882,393.29864984468816,218.63589799751048,181.4011080747474,0.0,229.21623271187948,160.39614228758916,139.4061689180684,144.21033681462634,160.32907440083477,139.41428751564945,182.62081575513184,135.77200575581463,120.93470277565298,194.4184423558258,164.95726367089705,134.2950450067362,109.41257957486063,131.65139008562832,126.21088415913377,168.6470667496168,138.3330692282594,100.04843265167351,173.14392442053668,126.21088415913377,159.01144794821747,162.9460201038147,129.63385905906438,126.989357845917,126.85286171746151,145.71275205733974,229.5930260693409,191.2256262517109,126.51207488503275,143.19643955744633,223.85509982577918,120.48532037644932,266.06759267596294,200.5868500049469,144.39693033898365,269.24673963431303,235.6671753613667,1086.2942465836536,135.43644582963094,415.7674359202928,642.8433252353841,413.87400878390184,248.9614543354582,253.20567000044684,805.564459770814,1042.6616777072115,658.0571716485856,752.1477955210696,529.2488297633652,1162.098046393821,1027.9856230185821,948.7758157567988,777.2750980322583,1472.330334723437,791.7927104810428,1565.414290734982,179.6110152448472,256.5589933686364,130.47182303623893,203.81833200581696,2008.494472899542,1480.7802752419193,3372.763455752858,3110.5691802331735,2587.795203573295,2073.2259257780283,1928.2060236617672,2245.6327300845633,2208.669282352746,2671.8494387486785,3289.1401792636857,1870.7798722547432,1290.557260003613,1691.7875866497593,2501.532771857913,3432.7868708527258,2234.1113690228094,2964.956790680769,4189.03746847701,3742.445478617582,2553.238812849998,5480.725835060264,3304.3123584314812,3947.8921699906045,3543.592298908232,3804.399184896227,3244.3086000702942,2405.801047571284,4325.724465003983,3772.7691963788016,2396.0300866817065,1053.5258419447048,1093.1418333706067,1563.390775045279
Carcinoma_AGSCC_2_15_linfoides_no_tumorales.csv,195.7516429656153,453.3961934770755,249.20748315133784,221.30065744666052,229.21623271187948,0.0,183.57240963882373,140.21833047791696,143.02904345963424,115.06589769590684,137.3699058367172,188.72909917872636,139.70027063894753,217.53317139939804,186.1512568558584,102.42798755065328,130.74868942707764,206.43105432189682,137.75967350922284,132.31916758272828,164.64084536509426,144.04406744515546,147.53535156014536,179.2522078441312,132.31916758272828,165.11973137181198,239.47131490579352,134.5893080665594,133.09764126951148,132.96114514105602,150.0959796674647,235.70130949293542,175.41053618206564,132.62035830862726,149.52636175906943,189.1031428213413,220.63366602604236,292.0261222551245,202.21714133690406,148.2492927397682,272.92629516830084,262.7210278634217,1014.9844800364565,229.15453501880683,451.40185611188144,698.5315848926134,429.1414529276103,258.68898602440424,171.001762027806,724.2616692775074,1125.685301878131,639.0192916432368,747.1197492871567,603.5144431454694,1156.2812604896017,1014.6339440663169,947.0597004982881,823.8531226292328,1417.658539731458,802.9266565896254,1553.9759983335418,171.323827489785,255.02900345670332,169.1497713509823,205.82435350966898,1994.8793251915079,1468.0178769342563,3364.010754254362,3057.6089770081326,2575.425708140312,2060.94366134384,1897.8169013134068,2231.9912102157277,2195.508802376934,2680.6815709051234,3277.9427056622562,1857.3481264079421,1278.3139044344314,1678.1199223793371,2486.0180768475493,3418.5199115229507,2220.9626579857613,2950.8272648931907,4178.465466037546,3725.4486773381223,2540.4075578799566,5539.545143432907,3291.827803846152,3993.6172931581095,3634.1341343464037,3823.7745572611775,3251.3223019318348,2445.6802747774223,4351.706574442128,3765.6464743429187,2374.0858018567133,1040.4996582567837,1081.3692368318002,1551.159293292206
Carcinoma_AGSCC_2_16_linfoides_no_tumorales.csv,170.81945289554403,442.0621488751268,241.73369630160164,209.6244541097357,160.39614228758916,183.57240963882373,0.0,119.01692001389084,123.82108791044878,137.25330562399793,119.0250386114719,162.23156685095427,115.38275685163707,171.98850204440498,174.0291934516482,154.07581569439714,113.90579610255863,143.82546142516526,111.26214118145076,105.8216352549562,148.25781784543926,117.94382032408184,167.3554624877549,152.7546755163591,105.8216352549562,138.62219904403992,218.24791054692733,109.24461015488683,106.60010894173944,106.46361281328394,125.32350315316219,209.20377716516336,184.7497823766396,106.12282598085517,123.02882943129735,203.46585092160163,149.02381454590676,265.5285899273525,163.33600421466718,124.0076814348061,162.65089730247604,155.80393438174843,984.4580226815814,186.49024509838296,386.3003523823611,632.1074004341526,300.8582691566737,228.05252223344326,242.84120762675738,787.9067820173523,1060.835284670799,656.8699515456074,689.0475957583616,583.5300317139768,1042.4070857640688,905.9633103589188,819.2841117883888,774.9205157681697,1338.6584326561724,795.7541406895095,1545.0250418308042,159.22176634066966,236.16974446445883,135.78787431899457,183.42908310163938,1988.1052239953642,1460.3910263377416,3319.2625499697556,2977.9749158682025,2567.405954669118,2052.8366768738506,1880.5533697948456,2225.243481180386,2163.853330137603,2557.6800732687702,3268.7509303595084,1850.3906233505656,1270.1680110994355,1671.3983377455816,2420.6602522057847,3346.464498850417,2213.722120118632,2944.5675417765915,4139.987800658548,3603.8665756732903,2466.5386523770376,5406.538127762674,3217.612197958521,3932.741405587095,3525.1741568134457,3711.5214837394124,3161.2539457457633,2423.0868612223603,4210.325503731685,3627.843273710344,2305.250960582424,1033.1365930405273,1072.7525844664292,1543.0015261411015
Carcinoma_AGSCC_2_17_linfoides_no_tumorales.csv,76.80700578490386,375.7848214946298,149.10734580558008,117.54421071217735,139.4061689180684,140.21833047791696,119.01692001389084,0.0,31.194737414427216,45.87355637776142,24.326981243915515,68.19618673200166,20.797523652151593,98.58946429705586,66.20477216082838,61.44946519837555,17.009864044597357,114.74623101753197,17.203365815298437,13.195284758934635,48.248772207718204,21.89870740508695,74.72911199173332,60.128325020337535,13.195284758934635,45.99584854801833,125.62156005090576,16.618259658865256,13.973758445717861,12.959774818993576,32.69715265714062,116.57742666914179,91.80867653520764,13.496475484833606,30.40247893527578,110.83950042558006,119.17944938163251,172.90223943133094,102.5781575070365,27.49821631046522,201.93591825182236,195.08895533109475,955.0216026533053,110.4439013265155,390.45738063135724,655.3151571602127,363.70583043444384,154.39828247527325,150.21485713073585,676.7829833557723,1059.6837709420136,541.9256583722126,638.1742273249281,492.66791521806914,1076.093213502491,932.4105644068813,901.5765684797418,769.9005289945849,1384.0630901529573,688.5456831172073,1430.2501524452719,48.89955560790856,135.44254368290575,96.8658856342142,88.21161814537108,1870.6739939315883,1342.2680427162509,3248.386541630285,2987.322176233995,2449.441155584171,1935.4577667546132,1790.957337737297,2107.961041215001,2072.7332633627066,2606.1558068337636,3155.687102457526,1731.7749871021751,1153.9198084160034,1552.635125736348,2364.0566029627257,3305.56495726315,2095.837881773434,2827.029830707877,4060.7156293482008,3671.6935467879275,2471.32117996082,5508.310551751412,3212.107845019106,4009.486051346359,3611.3290141059306,3796.544223528561,3222.2105324447944,2491.919046085307,4296.076063909484,3702.9846460778053,2261.5800966068573,916.1560775366775,956.3967192367027,1425.4655497925255
Carcinoma_AGSCC_2_18_linfoides_no_tumorales.csv,82.99727029608039,387.0520537685386,152.51823123499378,114.45971175041996,144.21033681462634,143.02904345963424,123.82108791044878,31.194737414427216,0.0,47.64884243748653,17.777886372567185,68.09330373609157,17.67284834587783,103.49404548213622,69.40867398778698,66.25363309493349,22.563306460914692,119.55039891408991,23.138438639085514,17.99945265549258,52.350970901621025,29.407748239101178,79.53327988829126,64.70616743371707,17.99945265549258,48.45335917300783,119.56440263016896,21.4224275554232,18.730155203839214,18.641430213820318,32.429204525323925,121.38159456569971,96.92759977717597,18.300643381391552,35.20664683183372,115.64366832213798,130.02521855908327,168.14760353983803,96.51926478641042,36.18549883534247,213.75547914018165,206.90851621945404,966.2644784156344,117.4122024943539,384.54165127668523,653.4633982175802,367.7384757452179,159.20245037183116,155.01902502729376,680.8135178339585,1062.3499507831625,551.9967517562034,632.7650030868953,483.52919443423593,1073.0653978277392,938.5387321631766,908.7497905537693,767.8035518285114,1387.1468448613161,689.6872991382861,1437.8793419784856,57.95376702875522,137.20358708225703,101.67005353077212,85.2727928358764,1880.3597425153075,1352.8129431872712,3248.057642198654,2989.563873309158,2460.2020387629445,1945.9664106469108,1800.547892249696,2117.518114132056,2080.571937304281,2610.8313138188805,3161.4719939304673,1743.0292571749549,1163.5604879711493,1563.655253348299,2373.549160874403,3312.3842232441502,2106.379052625725,2836.807265605706,4062.1455135815254,3672.266587750389,2482.4011116824363,5508.2030579288485,3219.5317415229256,3999.546924184789,3617.333274705582,3805.0725714451214,3227.809504560558,2496.5851806325513,4302.571631826791,3714.859026704326,2268.171934525318,925.6297846756527,965.6093067030538,1435.5086517624438
Carcinoma_AGSCC_2_19_linfoides_no_tumorales.csv,102.36595373343029,394.4126869701719,173.1643711265966,136.94591511147019,160.32907440083477,115.06589769590684,137.25330562399793,45.87355637776142,47.64884243748653,0.0,44.013529435730746,89.42357926651694,39.794799610852905,121.96429847797529,92.13027079667887,54.886942452976214,42.14380021549863,132.44622870327063,42.808642019337036,37.36813609284248,71.62747168878488,48.103259039023115,98.90196332564116,84.30117635424538,37.36813609284248,69.09949906461065,149.7944113848136,40.7911109927731,36.821382186936205,37.117708069116475,53.07534441692674,140.75027800304963,116.29628321452587,37.66932681874145,54.575330269183624,135.0123517594879,148.2525274906037,197.07509076523877,113.09475353236712,52.30848433363586,230.05118223220072,223.2042193114731,990.1600874842561,134.39035350641342,402.3126744508464,679.273816462565,383.75528516209226,175.59504193743396,161.69476172269833,705.6041914571558,1082.7609698277874,577.3187627416637,658.9675573491693,516.4715223377798,1091.093533171645,961.9323000101456,922.5521922486676,786.0875536428325,1405.224990624889,713.8232432010411,1463.036646557706,76.99754910166975,156.86400279921452,113.20552435350886,106.741825874205,1905.2878908913876,1377.9584109705547,3274.0652724745783,3007.9833312413148,2484.9501161143603,1970.3961576183394,1826.7831330705494,2142.4787170198124,2106.438852749268,2636.354487600784,3186.776064979468,1767.664512445387,1187.5661328594165,1588.6263049567729,2399.515860209759,3338.8943302575663,2131.0714463472473,2862.009186974572,4088.0511180243425,3693.19803037502,2507.224827903034,5521.603255398677,3246.7261956411885,4020.653768716183,3631.444174077735,3818.0970744371284,3252.3092287107916,2508.0064783250796,4323.75261012597,3736.9215389218316,2292.7667031009823,950.7852428452115,990.2186431752891,1460.1876101771318
