,Carcinoma_AGSCC_2_10_tumorales_linfoides.csv,Carcinoma_AGSCC_2_11_tumorales_linfoides.csv,Carcinoma_AGSCC_2_12_tumorales_linfoides.csv,Carcinoma_AGSCC_2_13_tumorales_linfoides.csv,Carcinoma_AGSCC_2_14_tumorales_linfoides.csv,Carcinoma_AGSCC_2_15_tumorales_linfoides.csv,Carcinoma_AGSCC_2_16_tumorales_linfoides.csv,Carcinoma_AGSCC_2_17_tumorales_linfoides.csv,Carcinoma_AGSCC_2_18_tumorales_linfoides.csv,Carcinoma_AGSCC_2_19_tumorales_linfoides.csv,Carcinoma_AGSCC_2_1_tumorales_linfoides.csv,Carcinoma_AGSCC_2_20_tumorales_linfoides.csv,Carcinoma_AGSCC_2_21_tumorales_linfoides.csv,Carcinoma_AGSCC_2_22_tumorales_linfoides.csv,Carcinoma_AGSCC_2_23_tumorales_linfoides.csv,Carcinoma_AGSCC_2_24_tumorales_linfoides.csv,Carcinoma_AGSCC_2_25_tumorales_linfoides.csv,Carcinoma_AGSCC_2_26_tumorales_linfoides.csv,Carcinoma_AGSCC_2_27_tumorales_linfoides.csv,Carcinoma_AGSCC_2_28_tumorales_linfoides.csv,Carcinoma_AGSCC_2_29_tumorales_linfoides.csv,Carcinoma_AGSCC_2_2_tumorales_linfoides.csv,Carcinoma_AGSCC_2_30_tumorales_linfoides.csv,Carcinoma_AGSCC_2_31_tumorales_linfoides.csv,Carcinoma_AGSCC_2_32_tumorales_linfoides.csv,Carcinoma_AGSCC_2_33_tumorales_linfoides.csv,Carcinoma_AGSCC_2_34_tumorales_linfoides.csv,Carcinoma_AGSCC_2_35_tumorales_linfoides.csv,Carcinoma_AGSCC_2_36_tumorales_linfoides.csv,Carcinoma_AGSCC_2_37_tumorales_linfoides.csv,Carcinoma_AGSCC_2_38_tumorales_linfoides.csv,Carcinoma_AGSCC_2_39_tumorales_linfoides.csv,Carcinoma_AGSCC_2_3_tumorales_linfoides.csv,Carcinoma_AGSCC_2_40_tumorales_linfoides.csv,Carcinoma_AGSCC_2_4_tumorales_linfoides.csv,Carcinoma_AGSCC_2_5_tumorales_linfoides.csv,Carcinoma_AGSCC_2_6_tumorales_linfoides.csv,Carcinoma_AGSCC_2_7_tumorales_linfoides.csv,Carcinoma_AGSCC_2_8_tumorales_linfoides.csv,Carcinoma_AGSCC_2_9_tumorales_linfoides.csv,Carcinoma_FAHNSCC_14_1_tumorales_linfoides.csv,Carcinoma_FAHNSCC_14_2_tumorales_linfoides.csv,Carcinoma_FAHNSCC_14_3_tumorales_linfoides.csv,Carcinoma_FAHNSCC_14_4_tumorales_linfoides.csv,Carcinoma_FAHNSCC_14_5_tumorales_linfoides.csv,Carcinoma_FAHNSCC_15_1_tumorales_linfoides.csv,Carcinoma_FAHNSCC_15_2_tumorales_linfoides.csv,Dysplasia-HG_FAHNSCC_15_1_tumorales_linfoides.csv,Dysplasia-HG_FAHNSCC_15_2_tumorales_linfoides.csv,Dysplasia-HG_FAHNSCC_15_3_tumorales_linfoides.csv,Dysplasia-HG_FAHNSCC_15_4_tumorales_linfoides.csv,Dysplasia-LG_FAHNSCC_15_1_tumorales_linfoides.csv,Dysplasia-LG_FAHNSCC_15_2_tumorales_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_1_tumorales_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_2_tumorales_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_3_tumorales_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_4_tumorales_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_5_tumorales_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_6_tumorales_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_7_tumorales_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_8_tumorales_linfoides.csv,Dysplasia_FAAGSCC_13_1_tumorales_linfoides.csv,Dysplasia_FAAGSCC_13_2_tumorales_linfoides.csv,Dysplasia_FAAGSCC_13_3_tumorales_linfoides.csv,Dysplasia_FAAGSCC_13_4_tumorales_linfoides.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_tumorales_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_10_tumorales_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_1_tumorales_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_2_tumorales_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_3_tumorales_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_4_tumorales_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_5_tumorales_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_6_tumorales_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_7_tumorales_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_8_tumorales_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_9_tumorales_linfoides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_1_tumorales_linfoides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2_tumorales_linfoides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3_tumorales_linfoides.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1_tumorales_linfoides.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2_tumorales_linfoides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1_tumorales_linfoides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_tumorales_linfoides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4_tumorales_linfoides.csv
Carcinoma_AGSCC_2_10_tumorales_linfoides.csv,0.0,1522.6988452906483,1353.355299622932,1155.1707753655992,975.6766358533357,900.9228676738904,891.1043402994834,896.1012237536694,843.0534163815383,1190.872362400881,3162.7959126639857,1442.1653150122152,1144.3460987020328,938.0501936165763,745.5005752318853,1646.592658183019,1765.2122708676661,1351.9763206954397,1362.7748014469585,736.3787889152696,1022.2883036019429,2949.2032261747595,633.9974219086363,945.7661870660814,1944.1144246689869,1551.6269924290034,1454.6920448587532,2320.687626504907,1068.483338004026,838.286968220377,1505.5673184672776,1716.6183648495025,2663.521879682149,1434.0931622781386,967.3230968773448,1145.656701958854,984.9426290461332,1108.788855199662,921.6197989273828,759.8012625650017,1394.297019289692,1606.653085025658,1965.9998070350666,2504.0988498445795,2038.4641134892875,3010.21488070557,3928.440950205135,1474.5866037068097,3296.340026462117,4424.5378323588375,3945.274383389807,3916.332167118793,3749.056134691786,1905.2557348732505,3438.555934547277,3060.9968465820134,3541.629397694912,2313.550682608837,3471.1497264509003,2553.4554063441756,4055.9088905927433,4230.868627333647,4549.448779474293,2975.951919968016,1606.1132425714604,3144.6536181553356,3441.673249076287,4448.99981505124,4448.036246343686,4023.8843870252094,3866.789673473757,3966.866966163897,4039.737450812818,3970.324329711005,4018.9619006702646,4082.73740553493,3171.844127642371,3357.0064746377025,3366.254065337731,4286.1368344679195,4527.720870553965,4185.6275253154045,4266.4054928914065,4421.405690682354,4831.571015508971,3890.2949181135737,4125.068895225564,4114.462232738837,5519.1584421071175,inf,5062.844612200191,5485.223893911378,5736.591093419263,5315.273509787642,4456.505294912338,4446.056125013276,3718.959495416856,3349.4348064834744,3913.387985393808
Carcinoma_AGSCC_2_11_tumorales_linfoides.csv,1522.6988452906483,0.0,1618.5281777258724,990.6427773418877,1528.7964938666114,1544.6477393131468,1190.3386175449652,1816.151480686106,1425.204155435379,1171.2368398411313,2417.3306876547463,1678.9669267907636,1897.2187649647688,1478.441382159503,1463.5656597536597,1968.0612455922728,1889.4523319653517,1404.271332196116,1542.8864959947489,1552.4600896164434,1081.2209310997616,2135.2147660402766,1495.8551519178357,1335.6820868011157,2003.2641730626358,1238.9246693688963,1140.9156695080667,1779.2964322714772,1659.0672873602375,1351.1003305185538,1013.5281402922909,1331.8647000593344,1989.1652242482053,1845.8576862327218,1119.0261856251852,1055.7661814312323,1419.2137926953992,1091.5182962224087,1104.0666874983012,1249.0369762525665,1277.9129763010887,1365.3431168413156,1537.409600985255,1832.3413151628315,1383.337726137892,2174.081895474939,3018.861754091872,1425.151704188189,2452.2257173185335,3459.83673655031,3032.0185290956715,3066.805774117207,2893.11286833683,1193.9292344221815,2630.6256447508003,2259.457531306812,2687.873177616077,1882.4106309670765,2624.653901763731,1812.591035468136,3249.2021864634626,3508.282950949243,3774.5901543907435,2205.0132200649464,1278.5406153013237,2451.3391353440134,2838.9275133995143,4163.962701850463,4154.670207750482,3746.0784801064738,3563.1376544701666,3540.070192529941,3705.47618423713,3561.7660504265514,3707.340046271252,3809.5459473172587,2506.3680011031765,2743.2104652533367,2638.4333105875003,3686.2524791654496,4212.9029596469245,3552.980168774837,3606.8032190992244,4095.263539239189,4551.582753413909,3510.592318873872,3896.7707308387157,3828.117300950632,5206.835070047448,inf,4732.201915410565,5016.035658538394,5186.370018838423,4869.745474167703,4200.0017276298295,3912.4788990134307,3024.668061553181,2763.930497257952,3279.500015623708
Carcinoma_AGSCC_2_12_tumorales_linfoides.csv,1353.355299622932,1618.5281777258724,0.0,1425.9092169410594,784.0567728576298,1002.9053670760275,1429.073135118303,1853.1026154294611,1000.6494612462081,1696.0711617274228,2689.8226421880413,1205.6526313534387,1019.9211612912384,1335.3366750799273,1351.023540725879,2519.7584952667025,2483.6046069267895,742.6529228410475,795.530935712725,1171.4713732778284,1178.4727244894727,2433.7867801077327,1294.024993612813,1723.8591948894486,2658.9474936899715,1134.0266576074403,1228.9324193768048,1485.2363671573132,1185.7061656615629,1487.5896916487936,1821.9305605241716,1318.2686029627394,1933.0490218937678,2268.779361055555,1445.1377304680868,1631.803913975493,1600.1499834723436,1691.1076021768579,1388.6127874389326,1270.858928467371,1853.6225445196774,2017.0193037784702,2402.832870681773,1806.2158789081989,2210.516756465995,2971.7832512493587,3804.4164475573702,935.3754020330791,2757.623107924509,4015.489698255158,3573.3561390529985,3839.4152559320682,3640.5358327414488,1835.803401744865,3462.053618829065,3063.129479799833,3466.693886610314,2751.4863650266775,3322.0719766873103,2507.2025926519054,3862.8060053559852,3421.2897911981336,3877.668436331211,2371.499483635379,1248.149543076696,3195.279223992495,3596.8227625845693,4645.59976239141,4644.636193683856,4224.597271372509,4056.497906875208,4192.267277833699,4233.918503591047,4193.978602032548,4221.570717972575,4279.3373528751,3233.022312233425,3406.181167685858,3382.873364049459,4499.087782293667,4711.74261014353,4383.274863213953,4420.7483794082655,4648.930206315718,5028.17096284914,4111.147385587057,4321.668842565733,4311.524824385065,5751.929705657656,inf,5279.652279580377,5708.8258376082495,5955.3132213178105,5536.575227236735,4649.863974022001,4655.2755575469155,3819.352424779253,3437.2208906903215,4116.481660543668
Carcinoma_AGSCC_2_13_tumorales_linfoides.csv,1155.1707753655992,990.6427773418877,1425.9092169410594,0.0,1282.9633022578246,1307.7717136875353,929.8583863288237,1467.2658087940679,1197.3809357020868,955.6743408104151,2709.316367611631,1546.1089167231946,1662.412898120387,1376.5432425093225,1220.2702499324032,1729.5437598096273,1681.3071321520529,1310.4669393207082,1411.7827441214233,1284.4673648435444,952.3355661379045,2428.19568635728,1170.4482849344301,1037.7663832434014,1853.0798300948895,1255.42869654456,1153.6680205749738,1981.7047634895794,1427.930921273977,1005.1127603752336,1029.1496383955043,1380.9170755777716,2239.2940504607923,1561.2485167149453,879.5291856992895,972.62523243248,1067.503803840247,981.5887915512237,913.2465755965503,951.5786185494785,1197.0168811421363,1362.3313669411164,1695.360145914538,2025.7808974457412,1714.7255597958165,2553.349049951771,3397.440547841805,1348.648648079512,2779.0223688363917,3829.326925784584,3369.6787884239934,3404.773170856867,3278.983288084521,1465.0851619554162,2937.6488326826147,2558.1329881520624,3080.7749249413096,1973.3148354414773,2971.207129411203,2062.4527336766278,3572.10426519428,3769.6712733964296,4068.224738846271,2503.25541846664,1322.741776373938,2826.327634498805,3137.3315157308307,4341.081432068728,4357.090093145261,3934.926616735167,3734.5567006838396,3772.5243432830703,3881.62960325628,3799.9448006711696,3900.3353358603267,4012.5970851524353,2887.134712445484,3094.3386051145576,3028.6443874883175,3989.9468146461404,4411.103761758478,3886.1122287510807,3994.663959722929,4276.901393865801,4741.085327582402,3740.6687283683173,4087.1752539703357,4035.025158324973,5389.641186140712,inf,4954.254434489109,5286.811518494283,5481.444657047852,5122.973402701834,4401.126250588288,4250.826514780689,3412.382122664502,3103.950696607991,3667.246851179416
Carcinoma_AGSCC_2_14_tumorales_linfoides.csv,975.6766358533357,1528.7964938666114,784.0567728576298,1282.9633022578246,0.0,829.7973748368337,1111.7466981339326,1399.496722083742,751.9255744433295,1411.5660071831667,2837.1507511621444,1125.94307713435,860.8765012271351,1086.6782694794654,1052.3581524249137,2092.8157133539626,2090.87575729418,912.8637329346329,928.7690032248944,889.7618378284623,996.304491698736,2667.925119709975,952.2903336073629,1390.2595507424573,2282.3700990871826,1236.7773345055211,1194.3983051317218,1798.2408989480632,1074.4433542366085,1142.9505822880667,1653.0557924465522,1412.9283629188833,2232.8085323710916,1858.1022105678398,1230.190253513158,1417.693027511554,1234.2930978554489,1384.1218367860004,1117.953500894186,949.9021678665696,1579.569709539023,1752.8449053730615,2150.0571602677055,2139.5028443582514,2085.46884619258,2957.524700323189,3860.8665653928433,1000.3625389343422,2997.7593242440385,4190.312005730094,3733.4413077950553,3845.420818561923,3673.469835020547,1794.3191149633801,3449.874512509484,3044.779945251733,3482.9089891421404,2522.060317236654,3383.089898927585,2470.8307007612093,3940.611805926389,3755.799763045148,4159.7411346899735,2642.9216368447196,1333.460742740109,3137.3521346758203,3503.9492182372683,4454.498867042235,4453.535298334682,4033.496376023332,3887.5333192125127,4032.961185674607,4055.200886198759,4028.0763920025925,4030.469822623399,4088.236457525924,3172.677233660173,3368.8845930012085,3353.9922627929845,4379.575475984487,4529.940336876831,4268.880061341043,4339.255660523391,4464.71945488197,4837.070067499972,3956.6288931459853,4130.567947216558,4119.874067050062,5574.5286365911725,inf,5088.551384231211,5547.150390068472,5824.689920472952,5392.323480337441,4459.0805296263015,4524.940752243519,3750.7818931909987,3377.7280761298734,4013.0704740866636
Carcinoma_AGSCC_2_15_tumorales_linfoides.csv,900.9228676738904,1544.6477393131468,1002.9053670760275,1307.7717136875353,829.7973748368337,0.0,1164.976588092094,1272.749819016859,761.9783157146753,1436.3234356179378,3033.1889708723647,1018.3727771642052,835.6208709887661,837.6388650369454,846.8723855340817,2169.48368650592,2214.4164999266286,1105.1734630042654,1011.8807929161769,749.60139708052,1079.9781340544514,2802.776241038561,849.0254629436187,1336.9232726051227,2385.7279759701323,1385.7313748648137,1335.6806860223326,1980.2867341001622,786.7727650181563,1173.8654854460233,1689.2009136988192,1544.6863226044475,2424.308299240748,1874.6785556277073,1170.395604153556,1361.827557301402,1263.91844546805,1392.9512021644928,1104.7047462644334,993.0898661085059,1665.2751036429881,1849.6760850301773,2267.7235134246807,2311.380659321063,2144.9631264125483,3047.3222314478935,3953.834553080939,1238.1314994828012,3139.7799858109183,4326.491486095813,3856.5427519174063,3942.3472862841973,3769.096991188371,1934.379551371948,3515.2670577118297,3137.4898792762388,3596.1195998047947,2625.028337182851,3486.319775839435,2601.887723762226,4075.2257219588937,3981.8593007135037,4359.033562732355,2785.184438926462,1566.7724361002092,3234.885299172005,3585.7245523362612,4640.183956422861,4639.220387715307,4209.616326663215,4046.882778540333,4157.7360778382035,4223.2155623994095,4156.136617623009,4200.259240520418,4273.921546906548,3241.7328489047886,3463.015213027609,3408.920974810506,4467.135604862198,4701.052444386949,4327.281563657889,4403.569886627427,4618.750961347035,5017.325017855982,4079.044886131571,4316.253036597182,4305.462631134602,5703.736061143475,inf,5254.076176193161,5676.909319466667,5906.661289535464,5485.648829445454,4644.263693461202,4620.821857588924,3799.233006643199,3460.5856805701437,4085.328432674664
Carcinoma_AGSCC_2_16_tumorales_linfoides.csv,891.1043402994834,1190.3386175449652,1429.073135118303,929.8583863288237,1111.7466981339326,1164.976588092094,0.0,1053.651697905627,1008.9585823407647,829.4431368280964,3052.086289173277,1724.0240330407707,1477.01502610811,1244.412626206659,1040.944492864805,1331.7950372474352,1373.6831976008425,1355.4382156662894,1501.032073784865,1080.9731224392706,1014.0668256810693,2762.11672811544,855.7792030745236,791.3477188117523,1512.443402736153,1467.0950989006244,1420.946312927065,2316.2781659998664,1424.9412487338457,705.9598044482677,1097.3198187296032,1705.447111861645,2512.0836654774716,1224.5632178375192,754.5579307991925,870.3265329636483,846.321467702284,831.4262799102687,756.7776107113127,687.0435170186271,906.9430258584309,1087.417558608211,1565.9280677538575,2300.713585187804,1722.2479687298207,2778.937786489692,3723.767318066952,1419.7296246079052,3125.8872614209363,4241.762821601944,3735.475668538994,3687.0897905582583,3565.5872226994343,1653.3192510500467,3252.3212580426816,2806.5791492807325,3334.9297629342914,1878.9196485921912,3261.455110912483,2341.702217394321,3869.329296651785,4146.983019340357,4446.03068789627,2793.227030811823,1416.9274306142552,2887.5487750527964,3226.320629196172,4269.453233286541,4268.489664578987,3838.225571812587,3675.0587521878765,3798.260087224881,3854.1706307735285,3791.3390373529323,3833.303085457643,3903.1908237702323,2909.3013633708097,3149.692502857312,3128.1593315270725,4128.581196255947,4339.487520231339,4005.8322857416397,4077.762120434426,4251.109875890503,4650.368862793207,3715.9263619563526,3945.5223134608664,3935.3673372564667,5358.809442756938,inf,4887.120021130385,5322.349353473805,5571.953662807916,5145.15453280835,4275.969443436518,4273.995310533153,3486.904931019022,3139.892095057369,3754.9253453112738
Carcinoma_AGSCC_2_17_tumorales_linfoides.csv,896.1012237536694,1816.151480686106,1853.1026154294611,1467.2658087940679,1399.496722083742,1272.749819016859,1053.651697905627,0.0,1225.0007405387028,1284.4070352382569,3678.1502775681,1867.5233550935998,1525.6785373395921,1249.0947829126462,1040.021330007779,1362.6607951778167,1599.9500884476543,1832.547782572569,1864.7743087395274,1093.0334460027295,1425.2132230478562,3448.9555984382323,891.0041386363187,969.9775722687659,1703.5163482781024,2069.2827923821674,1914.590735592582,2860.387666657322,1432.1420392882587,1001.2310597101297,1636.664488272994,2240.8476565197197,3199.60557821668,1139.3697384410896,1150.2696148151526,1294.9099972905458,1075.2725284916282,1206.3653866355762,1158.8193743225079,1018.1481713119332,1348.7179394131538,1546.7028383985592,2005.4592115429903,3013.302016744181,2224.778248273171,3342.478723182494,4274.744710511255,1993.5528746349848,3796.7646697897158,4873.49688390133,4365.073461536429,4224.915571458849,4144.665251053219,2273.3863482683632,3782.8584429007383,3383.7402579279105,3875.1548584830084,2343.858805751189,3866.81933775883,2927.4618848065033,4459.012554857381,4809.224498961488,5110.830618798488,3494.143925684734,2095.874168951261,3375.7458631865775,3616.295986477854,4548.784219428504,4537.956446436543,4127.6443050920425,3957.366373884497,4095.341637253255,4132.386646123319,4090.6935552819396,4109.2582192940345,4182.521809912194,3396.686621768788,3628.466411938258,3609.103042203234,4452.731177311025,4621.38219001347,4314.528899875872,4440.3205701959805,4532.871037973694,4916.497565438441,4018.31104266464,4224.853299602827,4211.657868702168,5632.5312536065585,inf,5148.219522264632,5609.412155786819,5873.792846735837,5454.1435727534235,4556.1975652961855,4573.559651506961,3895.0358257918215,3566.130590567551,4083.582585466705
Carcinoma_AGSCC_2_18_tumorales_linfoides.csv,843.0534163815383,1425.204155435379,1000.6494612462081,1197.3809357020868,751.9255744433295,761.9783157146753,1008.9585823407647,1225.0007405387028,0.0,1271.5232993991015,2805.3594394348065,1143.152876982173,962.2326425206642,929.236315453168,879.3993508848795,1962.0501836382632,2003.8581457273044,1071.762999356499,1031.8514908053176,704.4299276419617,886.4130700792033,2669.832945382373,775.0428945113774,1191.207979999435,2170.0460593017833,1242.1463359543473,1171.0482310963878,1968.1608635651266,963.3816944359238,1067.4776663019297,1468.4425577442062,1417.1790649852683,2317.092102795017,1688.3770717188886,1024.2390779205016,1199.8382872681632,1103.131545575257,1197.213289726452,934.2685821292711,832.8294926035546,1542.6987387878414,1737.4011037230189,2062.024431512396,2183.98881993991,1959.5840574615222,2844.363288293981,3738.8310592327143,1188.1996143647348,2996.2434526173734,4139.027071331642,3667.552531108568,3730.958317428189,3563.91835882883,1693.6833190264447,3306.952020537109,2892.9538265284828,3363.1555646628476,2400.879876549852,3291.8107786925716,2381.6969748961146,3828.692282853603,3855.9142598756994,4185.748464505725,2651.687698932566,1348.0037206405214,3016.2452812066554,3393.926504998288,4470.051083346159,4469.087514638606,4046.862816385657,3876.244385812717,3997.1718714187127,4055.2065541270294,4007.5348180561405,4046.0220389273222,4103.788673829848,3044.0989642083814,3230.397424037051,3218.2535080762277,4292.70785095164,4536.7410089912555,4157.593215236895,4200.891376778826,4470.341156880766,4852.622283803898,3911.7355193295625,4146.1201635204825,4136.3013253505615,5568.293140291882,inf,5099.646426478497,5523.462306502543,5743.845710521141,5334.452835930416,4474.547260419894,4451.879810935062,3614.74545619768,3258.29901568538,3899.027812951125
Carcinoma_AGSCC_2_19_tumorales_linfoides.csv,1190.872362400881,1171.2368398411313,1696.0711617274228,955.6743408104151,1411.5660071831667,1436.3234356179378,829.4431368280964,1284.4070352382569,1271.5232993991015,0.0,2960.730459664576,1895.6344055943744,1801.1064530183642,1398.5601306068388,1268.0587926263902,1276.0554083987483,1224.1329556116482,1564.604070839781,1711.5813312064704,1347.720465962104,1218.586662736742,2738.348056943153,1119.9356103253306,851.9605674715374,1382.6460946124714,1500.7900822842337,1533.3429904485624,2404.2553662239357,1633.2196286505673,876.1042887467988,1011.0744806605737,1781.2153864315835,2521.8980184521424,1086.698588662675,850.1498469743813,844.4311478733969,975.5998952082139,845.4322342586759,786.3423335536914,960.377294131383,940.521748007583,1047.3137257122303,1421.6269576222305,2259.8984030998613,1560.6407228003159,2631.327873584865,3577.687839803298,1599.838246610376,3040.425178496952,4092.8640052380642,3641.717811698334,3545.8488285431654,3415.8236228748597,1587.0990325403486,3076.3771713182036,2660.3714592032557,3198.7203952358936,1766.7100757450628,3141.003267507268,2255.5690532927842,3740.4066423652926,4137.933666199117,4336.87321328572,2723.331817436995,1519.132778292643,2764.2521117640995,3111.7392750901254,4247.620646106304,4243.440810616493,3819.991065640022,3647.3941277073836,3730.740637655903,3829.4359887122155,3733.768758071433,3816.101353667496,3881.358236589991,2797.6505551097903,3036.3647952912,2957.9866454487797,4037.9795321655974,4317.625599293388,3902.751011663797,3981.0878753139013,4227.713337368428,4621.823658246063,3665.46618208768,3923.689726280625,3913.2889793719205,5302.496887548118,inf,4849.370511005009,5252.753743137805,5487.1156196132115,5079.6626172914375,4253.702269608707,4206.116008601456,3355.2632183653755,3025.7904236007726,3659.180177174314
