Unnamed: 0,CellID,Hoechst_1,CD4,FOXP3,PD-L1,Hoechst_2,IBA1,SOX2,PD-1,CD45,Hoechst_3,CD163,PAN-CK,gH2AX,Vimentin,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
21,34,2386.10579345088,87.8110831234257,32.2518891687657,332.536523929471,2543.64483627204,643.387909319899,219.183879093199,273.566750629723,136.047858942066,2565.24937027708,377.392947103275,11298.9672544081,314.491183879093,34.6045340050378,2540.58690176322,1045.48866498741,105.609571788413,340.727959697733,2011.18639798489,1030.7959697733,74.7002518891688,161.942065491184,1899.1234256927,998.078085642317,5372.55667506297,81.5994962216625,2168.07052896725,432.448362720403,239.947103274559,251.788413098237,24129.6952141058,12751.7884130982,397,25.7777194166258,19.6664059635631,0.64648977777254,0.965936739659367,0.803643724696356,-1.49495786558572,HNSCC_5,HN,1,HNSCC_5,Ki67+ tumor cells,,LG_dysplasia_HNSCC_5_5
54,73,1962.29166666667,69.0654761904762,30.796130952381,305.924107142857,1669.83482142857,333.702380952381,232.02380952381,271.647321428571,135.529761904762,1841.80357142857,333.467261904762,4364.11458333333,237.912202380952,31.5684523809524,1681.57886904762,651.659226190476,94.360119047619,214.15625,1512.0505952381,470.09375,58.4285714285714,100.299107142857,1336.40327380952,132.004464285714,1197.53273809524,72.9360119047619,1466.80803571429,323.873511904762,88.1175595238095,237.852678571429,24406.1517857143,14959.7619047619,672,30.3509300587356,28.2104786724368,0.368881128728529,0.972503617945007,0.772413793103448,1.14732288472044,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_5
73,96,2849.78679245283,97.2283018867924,39.9981132075472,327.677358490566,3010.04150943396,778.032075471698,198.158490566038,278.771698113208,135.584905660377,3134.07547169811,383.42641509434,6036.83962264151,405.48679245283,40.8754716981132,3078.05849056604,912.024528301887,102.350943396226,409.943396226415,2453.20188679245,703.91320754717,130.749056603774,145.405660377359,2370.80188679245,2962.24716981132,4088.2358490566,79.7490566037736,2660.96981132075,494.371698113208,289.116981132075,251.071698113208,24120.2113207547,12820.1830188679,530,27.4791595544806,24.5722668001423,0.447638442887892,0.965391621129326,0.785185185185185,-1.02726845280683,HNSCC_5,HN,1,HNSCC_5,Ki67+ tumor cells,,LG_dysplasia_HNSCC_5_5
163,202,1901.88471177945,105.535087719298,43.9385964912281,301.03634085213,1631.3984962406,287.689223057644,207.374686716792,267.5,136.437343358396,1820.94862155388,372.93984962406,6752.68796992481,244.604010025063,25.4774436090226,1622.99248120301,468.919799498747,60.3020050125313,178.72305764411,1494.59147869674,302.459899749373,52.516290726817,79.3709273182957,1253.16165413534,107.814536340852,217.731829573935,71.0576441102757,1383.28446115288,293.225563909774,74.6453634085213,226.161654135338,24892.5513784461,14534.4448621554,798,33.2193604539909,30.6246130012262,0.387450507644473,0.969623329283111,0.757115749525617,-1.53436485724608,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_5
187,230,1852.27542372881,190.840395480226,55.5353107344633,300.268361581921,1643.39406779661,261.775423728814,195.581920903955,267.967514124294,135.809322033898,1816.12994350283,373.190677966102,9073.34039548022,233.576271186441,25.9477401129944,1612.88559322034,473.583333333333,74.8728813559322,169.129943502825,1497.27824858757,300.180790960452,53.8742937853107,78.5988700564972,1273.34745762712,110.440677966102,628.468926553672,71.819209039548,1406.16807909605,299.964689265537,77.4194915254237,227.967514124294,24960.1920903955,14588.0960451977,708,31.5843460495114,28.5533821113718,0.427456577439049,0.963265306122449,0.762931034482759,0.0811848702580791,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_5
279,327,1627.06016260163,114.666666666667,50.2211382113821,311.660162601626,1334.00325203252,309.956097560976,203.652032520325,265.286178861789,135.686178861789,1410.56422764228,397.380487804878,5016.45853658537,235.052032520325,26.9983739837398,1212.47479674797,603.321951219512,74.520325203252,212.221138211382,1205.66666666667,431.435772357724,53.1674796747967,86.669918699187,1013.98536585366,119.692682926829,3573.49268292683,76.7528455284553,1087.26991869919,314.908943089431,80.7756097560976,238.873170731707,25361.9967479675,13844.0991869919,615,30.1290689014513,26.0085727523201,0.504796258940551,0.971563981042654,0.788461538461538,-0.188165732124716,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_5
319,376,2023.22588832487,92.3058375634518,38.8629441624366,316.162436548223,1940.42131979695,497.828680203046,203.897208121827,274.918781725888,135.011421319797,2021.19670050761,347.352791878173,7018.269035533,245.091370558376,30.2335025380711,2013.80583756345,825.324873096447,93.5862944162437,368.074873096447,1708.54949238579,618.097715736041,64.9873096446701,164.434010152284,1589.10659898477,229.048223350254,4661.54568527919,78.8946700507614,1791.2614213198,385.01269035533,137.733502538071,252.39847715736,24339.7487309645,12691.7081218274,788,33.961801062403,29.5900837861478,0.490794331388008,0.965686274509804,0.799188640973631,-1.45946627973649,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_5
339,398,1651.20615796519,77.8714859437751,38.4163319946453,302.828647925033,1475.60642570281,319.469879518072,220.208835341365,270.46452476573,136.283801874163,1634.3360107095,510.717536813922,6764.25568942436,235.552878179384,25.6265060240964,1490.32396251673,606.5140562249,67.8179384203481,216.531459170013,1300.67068273092,389.579651941098,53.4042838018742,84.2208835341366,1203.74297188755,113.163319946452,1063.77911646586,71.9799196787149,1300.73092369478,297.006693440428,78.3440428380187,227.734939759036,24516.3574297189,14504.5421686747,747,33.7990834032598,28.1834545671569,0.551987130684033,0.971391417425228,0.803225806451613,-0.791064075931251,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_5
366,429,2354.8153526971,165.0622406639,58.143153526971,319.074688796681,2039.78215767635,342.321576763486,217.827800829876,266.48132780083,136.844398340249,2200.0622406639,405.547717842324,4453.45020746888,236.923236514523,25.6244813278008,2011.21991701245,577.313278008299,62.2053941908714,191.719917012448,1865.94190871369,462.114107883817,56.4564315352697,81.0124481327801,1652.58713692946,123.282157676349,283.553941908714,71.3360995850622,1807.96680497925,319.002074688797,83.0601659751037,230.041493775934,24762.5,14491.3132780083,482,26.7802338752036,22.9732802489854,0.513909100227068,0.964,0.776167471819646,-1.43370006612829,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_5
376,440,2093.00624349636,70.6586888657648,36.4016649323621,307.498439125911,1895.76899063476,383.856399583767,288.276795005203,266.870967741936,135.003121748179,2068.66701352758,308.655567117586,6774.90946930281,255.608740894901,26.687825182102,1982.44120707596,605.506763787721,92.0499479708637,242.117585848075,1735.95941727367,418.092611862643,56.0187304890739,99.0801248699272,1585.60353798127,116.21540062435,192.533818938606,72.2851196670135,1717.9250780437,300.074921956296,85.4131113423517,232.170655567118,24103.0041623309,14459.551508845,961,35.6253087107409,34.3731385469507,0.262795087432855,0.970707070707071,0.785130718954248,-1.322041391741,HNSCC_5,HN,1,HNSCC_5,tumor cells,,LG_dysplasia_HNSCC_5_5
