CellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,CD45_2,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
101,2033.6196911196912,109.9131274131274,52.85907335907336,616.8918918918919,59.648648648648646,2038.3474903474903,564.5328185328185,425.32239382239385,1134.8011583011582,2055.629343629344,454.1583011583012,3044.5250965250966,1098.976833976834,2041.361003861004,604.0540540540541,263.0405405405405,109.24710424710425,1215.480694980695,2574.03861003861,162.37258687258688,126.62934362934362,2000.6332046332047,230.3610038610039,178.14864864864865,452.1138996138996,724.484555984556,321.9826254826255,221.6023166023166,1040.2895752895754,411.55019305019306,11294.476833976834,13662.297297297297,518.0,29.9599488647468,22.109370554259627,0.674839830803033,0.9682242990654204,0.7595307917888563,-0.040351307468419,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-dysplasia_and_stroma_FAHNSCC_11B_2
214,2681.6911764705883,135.3946078431373,67.48529411764706,611.6715686274509,29.70343137254902,2805.6348039215686,470.85049019607845,388.8112745098039,1127.2745098039215,2851.301470588235,448.1299019607843,3233.296568627451,1121.2132352941176,2625.921568627451,663.2941176470588,193.0514705882353,139.6764705882353,1383.0882352941176,3088.1053921568628,163.48529411764707,115.84313725490196,2098.208333333333,256.3872549019608,176.49019607843138,451.71813725490193,755.5196078431372,343.6078431372549,156.68872549019608,1033.237745098039,412.328431372549,11420.269607843138,13711.35049019608,408.0,26.47763781682548,19.63995305499513,0.6706695768579753,0.9760765550239234,0.7727272727272727,-0.964786281173494,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-dysplasia_and_stroma_FAHNSCC_11B_2
420,1970.2003105590063,154.80124223602485,63.59782608695652,614.9549689440994,27.270186335403725,2017.2422360248447,518.276397515528,227.3447204968944,1127.1164596273293,2030.321428571429,424.6350931677019,5757.83850931677,1098.6894409937888,2118.942546583851,565.6599378881988,232.12888198757764,159.92391304347825,1279.920807453416,1975.7313664596272,161.51552795031057,152.74534161490683,1977.944099378882,211.79658385093168,287.30124223602485,451.6444099378882,717.8121118012423,304.12422360248445,123.472049689441,1045.2562111801242,407.1630434782609,11295.489130434782,13822.812111801242,644.0,33.90140020102903,24.23265379913321,0.69933095746225,0.972809667673716,0.7402298850574712,-0.9141751613129132,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-dysplasia_and_stroma_FAHNSCC_11B_2
440,1257.578947368421,170.1157894736842,72.20842105263158,617.3852631578948,36.8821052631579,1349.1473684210523,488.5810526315789,202.4294736842105,1127.1663157894736,1442.254736842105,398.5157894736842,5951.41052631579,1091.3115789473684,1871.538947368421,497.5263157894737,429.9642105263158,163.74526315789473,1233.6863157894736,1571.1747368421052,159.90947368421052,120.98105263157896,2096.621052631579,240.29052631578944,603.4042105263158,454.6231578947368,721.6021052631579,312.8926315789474,118.4421052631579,1073.115789473684,409.0968421052632,10990.783157894735,13741.896842105263,475.0,29.090194034752287,20.843580794286325,0.6975709634690624,0.9576612903225806,0.7375776397515528,-1.056518715178169,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-dysplasia_and_stroma_FAHNSCC_11B_2
558,3740.366438356165,410.18150684931504,76.39041095890411,654.0342465753424,489.1335616438356,4068.8630136986303,1598.5479452054794,196.5719178082192,1163.4828767123288,3592.876712328767,1237.109589041096,229.48972602739727,1095.414383561644,3841.780821917808,551.9965753424658,720.0513698630137,100.4109589041096,2056.503424657534,416.1095890410959,166.763698630137,130.8458904109589,2478.082191780822,180.1095890410959,262.3150684931507,468.5479452054794,720.1712328767123,333.291095890411,202.16780821917808,1038.5205479452054,411.08561643835617,11597.6301369863,13486.486301369863,292.0,23.692360361655386,15.711029376049948,0.7485074428953331,0.9573770491803278,0.7604166666666666,1.3906870637833932,FAHNSCC_11B,HN,1,FAHNSCC_11B,CD4+ T cells,,HG-dysplasia_and_stroma_FAHNSCC_11B_2
567,1800.887067395264,127.58105646630236,68.85245901639344,617.1074681238616,40.01457194899818,1922.6047358834244,455.207650273224,246.3989071038252,1126.998178506375,2036.715846994536,411.344262295082,4050.489981785064,1092.5081967213114,2098.934426229508,618.5355191256831,207.23497267759564,157.68123861566485,1273.7795992714025,2326.845173041894,161.0,147.4408014571949,2045.224043715847,3656.821493624772,171.4863387978142,454.6757741347905,716.5956284153006,303.45173041894355,119.42805100182149,1046.7795992714025,411.2914389799636,11340.19489981785,13737.424408014573,549.0,29.914987367741865,23.41595391389617,0.6223363765830204,0.9682539682539684,0.782051282051282,-0.84338003216756,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,HG-dysplasia_and_stroma_FAHNSCC_11B_2
575,2251.3217054263564,157.7751937984496,78.80232558139535,619.6356589147287,24.627906976744185,2466.701550387597,473.38178294573646,292.3255813953488,1136.3643410852712,2419.170542635659,449.9825581395349,2740.0,1102.3333333333333,2880.3236434108526,548.7751937984497,282.4748062015504,149.83527131782947,1657.1027131782946,2091.936046511628,174.56201550387595,214.7209302325581,2596.686046511628,252.4496124031008,1058.125968992248,457.59302325581393,767.1608527131783,305.37984496124034,129.1201550387597,1057.949612403101,411.4089147286822,10602.375968992248,13438.84496124031,516.0,26.86644540701361,24.51540822280615,0.4090952362810932,0.9644859813084112,0.7938461538461539,1.0350631870267153,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-dysplasia_and_stroma_FAHNSCC_11B_2
587,2037.91169451074,229.6085918854415,96.03341288782816,636.1694510739857,317.6515513126492,1508.147971360382,460.0405727923628,166.49164677804296,1117.4653937947494,1093.2386634844868,288.17899761336514,127.49164677804296,1090.5560859188545,1134.2147971360382,271.7684964200477,162.13365155131265,172.42243436754177,868.8830548926014,216.40334128878283,145.2673031026253,1211.3412887828165,1884.2171837708831,144.6945107398568,96.73747016706444,460.1622911694511,686.3341288782816,314.3412887828162,107.75894988066824,1006.6133651551312,412.3031026252983,11570.584725536994,13192.336515513129,419.0,25.80652442907312,20.7736096981855,0.593308588502393,0.9610091743119266,0.7590579710144928,0.7392512880777193,FAHNSCC_11B,HN,1,FAHNSCC_11B,B cells,,HG-dysplasia_and_stroma_FAHNSCC_11B_2
610,3703.289256198347,157.71074380165288,72.03305785123968,652.3388429752066,601.3636363636364,3770.685950413223,802.1652892561983,192.5702479338843,1135.3719008264463,3291.099173553719,645.3140495867768,158.74380165289256,1091.801652892562,3846.446280991736,456.64462809917353,508.27272727272725,74.33884297520662,2185.3636363636365,410.2809917355372,191.099173553719,125.20661157024792,3223.5785123966944,221.30578512396696,340.25619834710744,484.1818181818182,699.595041322314,307.0,161.50413223140495,1062.5371900826449,411.3801652892562,11835.768595041322,13648.429752066117,121.0,14.248484085999548,10.835143963879482,0.6494060006808153,0.937984496124031,0.7202380952380952,0.4364013247421756,FAHNSCC_11B,HN,1,FAHNSCC_11B,stromal cells,,HG-dysplasia_and_stroma_FAHNSCC_11B_2
647,3435.7825242718445,201.7728155339805,80.8485436893204,623.2466019417476,150.0504854368932,3585.852427184466,577.1145631067961,292.6582524271845,1172.7106796116504,3602.1087378640777,549.8854368932039,3758.06213592233,1107.085436893204,3379.141747572816,649.9281553398058,331.4446601941748,1667.3184466019418,1721.2815533980583,2250.823300970874,164.21941747572816,121.1378640776699,3028.5864077669903,1105.390291262136,740.6,499.0834951456311,720.652427184466,306.37087378640774,135.6757281553398,1033.5436893203882,410.9145631067961,11788.980582524273,13993.644660194175,515.0,29.805951580239764,22.09991267419264,0.6709973737643787,0.9626168224299064,0.7064471879286695,-0.7683004809854012,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,HG-dysplasia_and_stroma_FAHNSCC_11B_2
