Unnamed: 0,CellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,CD45_2,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
10,12,2535.3738170347,1638.2145110410097,194.92586750788644,653.7018927444796,508.0567823343849,3786.455835962145,519.1482649842271,150.8627760252366,945.935331230284,3684.629337539432,734.6703470031546,134.63564668769715,1004.1104100946372,3963.194006309148,844.3501577287067,144.46687697160883,1029.9952681388013,4668.126182965299,799.1955835962145,216.47476340694007,718.0867507886435,2998.782334384858,236.2255520504732,384.0662460567824,461.5804416403785,1027.736593059937,397.4195583596215,195.24132492113569,984.96214511041,276.40536277602524,9270.052050473189,7090.458990536277,634.0,32.84990615070016,24.627307225501298,0.6617870623137616,0.97239263803681,0.8255208333333334,-0.1015740751405059,FAHNSCC_14,HN,1,FAHNSCC_14,CD4+ T cells,,stroma_ad_HG_dysplasia_FAHNSCC_14_1
34,37,1916.5827160493827,1160.5086419753086,130.5358024691358,626.0123456790124,429.7308641975309,3346.879012345679,625.6098765432099,148.67407407407407,896.3506172839507,3200.928395061728,700.5530864197531,134.34074074074073,1005.325925925926,3434.777777777778,377.4296296296296,132.6074074074074,976.4469135802468,3657.182716049383,377.758024691358,154.21975308641976,741.5185185185185,3838.269135802469,279.3975308641975,249.6395061728395,467.7407407407408,2410.543209876543,416.9901234567901,197.5308641975309,975.5654320987654,302.8716049382716,9280.335802469135,6571.2691358024695,405.0,33.19833323086054,15.766626937403108,0.8800277617863784,0.9551886792452832,0.7219251336898396,-1.4169545384146849,FAHNSCC_14,HN,1,FAHNSCC_14,stromal cells,,stroma_ad_HG_dysplasia_FAHNSCC_14_1
79,85,1226.7092050209203,642.7217573221757,89.10251046025104,639.1464435146444,587.6401673640167,2020.244769874477,1246.550209205021,115.43723849372384,848.7928870292887,1993.18410041841,2398.539748953975,101.9623430962343,978.723849372385,1826.6882845188284,365.4267782426778,635.4811715481171,928.6924686192468,2538.4644351464435,610.0983263598326,184.73012552301256,699.6276150627615,1098.489539748954,165.29707112970712,192.5439330543933,471.3807531380753,504.5355648535565,265.09832635983264,137.98953974895397,949.5,265.1276150627615,9959.849372384935,7646.880753138075,478.0,25.086154873778803,24.467255649623645,0.2207560655121581,0.9637096774193548,0.7648,-0.293307854758595,FAHNSCC_14,HN,1,FAHNSCC_14,M2 macrophages,,stroma_ad_HG_dysplasia_FAHNSCC_14_1
163,174,2208.5051334702257,1160.535934291581,109.95277207392198,648.3429158110883,548.4147843942505,3451.989733059548,403.02258726899385,135.4024640657084,867.1909650924025,3489.312114989733,566.3100616016427,107.4106776180698,980.006160164271,3283.8213552361394,416.0020533880904,146.82546201232032,1029.8809034907597,3833.8726899383983,478.864476386037,141.2422997946612,724.8644763860369,2824.4127310061604,293.776180698152,413.9404517453799,475.9548254620123,797.0657084188912,333.6139630390144,140.76591375770022,973.8809034907598,274.72484599589325,10075.209445585217,6752.240246406571,487.0,31.645157818074143,19.606752233378835,0.7849323841503917,0.9567779960707268,0.7609375,1.490120785881376,FAHNSCC_14,HN,1,FAHNSCC_14,stromal cells,,stroma_ad_HG_dysplasia_FAHNSCC_14_1
198,211,2484.802588996764,1109.9320388349515,159.11650485436894,612.588996763754,134.33656957928804,5179.472491909385,364.0258899676376,140.94498381877025,873.3721682847896,3286.527508090615,528.0161812297735,121.46925566343042,984.1165048543688,3349.799352750809,350.67637540453075,119.81229773462783,888.3398058252427,4211.0291262135925,695.5663430420713,211.25242718446603,716.799352750809,1905.799352750809,199.0873786407767,218.1359223300971,458.3009708737864,769.411003236246,390.5631067961165,132.27831715210357,967.9741100323624,274.06148867313914,9160.99352750809,7971.948220064725,309.0,21.33452916206308,18.4987918468139,0.4981649801915949,0.965625,0.7744360902255639,1.5584656244406965,FAHNSCC_14,HN,1,FAHNSCC_14,stromal cells,,stroma_ad_HG_dysplasia_FAHNSCC_14_1
291,312,1968.505128205128,931.0846153846154,134.85641025641024,608.3794871794872,98.1897435897436,3989.8384615384616,345.2205128205128,139.22307692307692,849.6307692307693,3420.0615384615385,482.21794871794873,121.12564102564104,982.8897435897436,3530.646153846154,254.09230769230768,104.0923076923077,835.6358974358974,4493.9384615384615,847.9153846153846,203.23589743589744,711.5282051282052,2191.4564102564104,184.8128205128205,254.0025641025641,457.6025641025641,881.6820512820512,355.1923076923077,117.43333333333334,959.751282051282,274.46153846153845,9074.571794871796,7856.576923076923,390.0,23.85828797136213,20.855542822238046,0.4856695778471622,0.951219512195122,0.7386363636363636,-1.2668227068494236,FAHNSCC_14,HN,1,FAHNSCC_14,stromal cells,,stroma_ad_HG_dysplasia_FAHNSCC_14_1
406,439,1375.9174311926606,854.1979030144167,131.5570117955439,625.6710353866317,341.3656618610747,2457.8820445609435,553.4678899082569,137.0851900393185,848.6422018348624,2127.2201834862385,711.0131061598952,113.5491480996068,998.5307994757536,2052.5832241153344,473.61467889908255,181.51638269986893,966.1743119266056,2790.017038007864,837.3604193971166,201.3748361730013,717.5163826998689,1166.750982961992,200.04456094364352,763.2804718217562,474.0498034076016,580.4167758846658,337.39449541284404,283.7667103538663,972.4298820445608,271.3761467889908,9484.913499344691,7619.401048492791,763.0,36.54957457218256,26.662770531017536,0.6839850166471304,0.9695044472681068,0.7480392156862745,-1.0253325511741471,FAHNSCC_14,HN,1,FAHNSCC_14,stromal cells,,stroma_ad_HG_dysplasia_FAHNSCC_14_1
439,477,1714.616487455197,982.7168458781362,165.66666666666666,635.1254480286739,397.3799283154122,2375.9605734767024,1756.84229390681,144.53046594982078,861.2652329749104,1674.5663082437277,553.1290322580645,127.60573476702508,991.2867383512544,1607.9928315412187,412.505376344086,2993.218637992832,1109.139784946237,2141.017921146953,971.3405017921148,215.29032258064515,768.4193548387096,784.910394265233,196.84229390681003,731.8279569892474,604.7240143369175,485.3799283154122,333.0716845878136,1302.752688172043,985.6344086021504,271.3297491039427,9022.512544802868,8098.408602150537,279.0,22.67947308500237,15.692381759199886,0.7219741465672007,0.96875,0.7459893048128342,1.2058767790636589,FAHNSCC_14,HN,1,FAHNSCC_14,dendritic cells,,stroma_ad_HG_dysplasia_FAHNSCC_14_1
453,491,2851.789377289377,1102.0879120879122,200.7216117216117,646.5091575091575,518.2875457875458,4874.338827838828,661.9945054945055,149.50915750915752,860.1062271062272,4632.804029304029,600.9212454212454,140.1080586080586,1007.8040293040292,4302.521978021978,381.0091575091575,200.8168498168498,1130.8369963369964,4748.787545787546,792.1758241758242,217.3168498168498,772.8846153846154,2200.879120879121,7412.64652014652,1305.7912087912089,716.2930402930403,682.0164835164835,365.1886446886447,139.53846153846155,983.1227106227108,270.64835164835165,9990.287545787543,7676.934065934066,546.0,29.45642926351905,23.64936779945341,0.5961685710381589,0.9698046181172292,0.7777777777777778,-0.8538492136442727,FAHNSCC_14,HN,1,FAHNSCC_14,stromal cells,,stroma_ad_HG_dysplasia_FAHNSCC_14_1
493,533,998.2155688622754,633.2814371257485,86.89221556886227,624.439121756487,278.1556886227545,1653.2674650698602,1323.9820359281437,121.03992015968063,852.5129740518962,1582.5968063872256,914.1397205588822,175.20758483033933,985.3552894211576,1414.7145708582834,366.86027944111777,987.0119760479042,941.8003992015967,1869.942115768463,574.8223552894211,189.6327345309381,2746.674650698603,712.6427145708583,176.52095808383234,442.437125748503,489.7964071856288,502.7325349301397,288.9860279441117,330.9481037924152,954.688622754491,265.23552894211576,9941.912175648702,7753.904191616766,501.0,27.82914627379748,23.050557913062462,0.5603020556248581,0.9671814671814672,0.7779503105590062,0.2728684590966788,FAHNSCC_14,HN,1,FAHNSCC_14,B cells,,stroma_ad_HG_dysplasia_FAHNSCC_14_1
